Accuracy01;ActiveHand;AfterEffectCm;AttemptIndex;BlockType;ChoiceSide;CurrentMoleToHitId;CurrentMoleToHitIndexX;CurrentMoleToHitIndexY;CurrentMoleToHitPositionLocalX;CurrentMoleToHitPositionLocalY;CurrentMoleToHitPositionLocalZ;CurrentMoleToHitPositionWorldX;CurrentMoleToHitPositionWorldY;CurrentMoleToHitPositionWorldZ;DeltaAccuracyPct;EffectMode;Email;ErrorCm;Event;EventType;Framecount;GameId;GapMeters;HeadCameraPosWorldX;HeadCameraPosWorldY;HeadCameraPosWorldZ;HeadCameraRotEulerX;HeadCameraRotEulerY;HeadCameraRotEulerZ;HitDistanceMeters;HitPositionWorldX;HitPositionWorldY;HitPositionWorldZ;HitWorldX;HitWorldY;HitWorldZ;IsCorrect;IsHit;LeftControllerLaserPosWorldX;LeftControllerLaserPosWorldY;LeftControllerLaserPosWorldZ;LeftControllerLaserRotEulerX;LeftControllerLaserRotEulerY;LeftControllerLaserRotEulerZ;LeftControllerPosWorldX;LeftControllerPosWorldY;LeftControllerPosWorldZ;LeftControllerRotEulerX;LeftControllerRotEulerY;LeftControllerRotEulerZ;LeftControllerTrigger;LeftLengthMeters;LineLengthMeters;LineZMeters;LongerSide;MeanCm;MoleId;MoleIndexX;MoleIndexY;MolePositionLocalX;MolePositionLocalY;MolePositionLocalZ;MolePositionWorldX;MolePositionWorldY;MolePositionWorldZ;RightControllerLaserPosWorldX;RightControllerLaserPosWorldY;RightControllerLaserPosWorldZ;RightControllerLaserRotEulerX;RightControllerLaserRotEulerY;RightControllerLaserRotEulerZ;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;RightControllerTrigger;RightLengthMeters;SdCm;SessionID;SignedOffsetCm;SourceTaskMode;SuccessCount;TargetIndex;TargetWorldX;TargetWorldY;TargetWorldZ;TaskMode;TimeSinceLastEvent;Timestamp;TrackingMode;TrialIndex;TrialsPerBlock;XRBackend
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;472;119ba6d1-224c-4a28-b96e-b66ff13e5b2b;NULL;-0.0116;-0.0028;-0.0318;354.9200;359.8016;359.8572;NULL;NULL;NULL;NULL;-0.0253;0.0000;2.0000;NULL;NULL;-0.0338;-1.4591;-0.0058;0.0000;341.1060;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0097;-0.0492;0.5675;354.6466;358.6005;2.9817;0.0101;-0.0530;0.5595;354.3136;358.6335;3.5102;1;NULL;NULL;d1724f9a-672b-4e26-bc0a-3dc23d8c8297;-2.5284;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.2084;2026-03-20 12:53:18.6309;Controllers;9;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;487;119ba6d1-224c-4a28-b96e-b66ff13e5b2b;NULL;-0.0124;-0.0029;-0.0323;354.7837;359.6601;359.9931;NULL;NULL;NULL;NULL;-0.0077;0.0000;2.0000;NULL;NULL;-0.0338;-1.4591;-0.0058;0.0000;341.1060;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0109;-0.0522;0.5687;355.7952;359.2548;2.8853;0.0145;-0.0595;0.5645;356.5744;0.0007;2.9148;1;NULL;NULL;d1724f9a-672b-4e26-bc0a-3dc23d8c8297;-0.7709;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.2003;2026-03-20 12:53:18.8313;Controllers;10;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;503;119ba6d1-224c-4a28-b96e-b66ff13e5b2b;NULL;-0.0118;-0.0030;-0.0317;354.8496;359.7076;359.9645;NULL;NULL;NULL;NULL;-0.0018;0.0000;2.0000;NULL;NULL;-0.0338;-1.4591;-0.0058;0.0000;341.1060;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0129;-0.0583;0.5719;356.8944;359.4112;2.6673;0.0152;-0.0659;0.5688;357.5909;359.5769;2.4849;1;NULL;NULL;d1724f9a-672b-4e26-bc0a-3dc23d8c8297;-0.1805;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.2255;2026-03-20 12:53:19.0566;Controllers;11;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;514;119ba6d1-224c-4a28-b96e-b66ff13e5b2b;NULL;-0.0110;-0.0027;-0.0311;354.8275;359.8228;359.8025;NULL;NULL;NULL;NULL;-0.0049;0.0000;2.0000;NULL;NULL;-0.0338;-1.4591;-0.0058;0.0000;341.1060;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0136;-0.0628;0.5747;357.5504;359.2546;2.3485;0.0154;-0.0694;0.5709;357.6993;359.1795;2.4193;1;NULL;NULL;d1724f9a-672b-4e26-bc0a-3dc23d8c8297;-0.4901;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.1914;2026-03-20 12:53:19.2498;Controllers;12;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;526;119ba6d1-224c-4a28-b96e-b66ff13e5b2b;NULL;-0.0103;-0.0028;-0.0307;354.9933;359.7399;359.7129;NULL;NULL;NULL;NULL;-0.0037;0.0000;2.0000;NULL;NULL;-0.0338;-1.4591;-0.0058;0.0000;341.1060;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0151;-0.0669;0.5775;357.8103;359.2411;2.2118;0.0161;-0.0729;0.5726;357.4116;358.5721;2.2471;1;NULL;NULL;d1724f9a-672b-4e26-bc0a-3dc23d8c8297;-0.3746;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.2077;2026-03-20 12:53:19.4559;Controllers;13;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;539;119ba6d1-224c-4a28-b96e-b66ff13e5b2b;NULL;-0.0098;-0.0029;-0.0309;354.8894;359.6923;359.6476;NULL;NULL;NULL;NULL;-0.0045;0.0000;2.0000;NULL;NULL;-0.0338;-1.4591;-0.0058;0.0000;341.1060;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0157;-0.0699;0.5792;357.9675;359.1828;2.2524;0.0149;-0.0739;0.5734;357.4758;358.5213;2.2519;1;NULL;NULL;d1724f9a-672b-4e26-bc0a-3dc23d8c8297;-0.4520;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.1996;2026-03-20 12:53:19.6557;Controllers;14;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;553;119ba6d1-224c-4a28-b96e-b66ff13e5b2b;NULL;-0.0090;-0.0028;-0.0313;354.8674;359.8965;359.4509;NULL;NULL;NULL;NULL;-0.0067;0.0000;2.0000;NULL;NULL;-0.0338;-1.4591;-0.0058;0.0000;341.1060;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0157;-0.0705;0.5802;357.8422;359.0934;2.2957;0.0159;-0.0691;0.5751;357.2542;358.9798;1.9754;1;NULL;NULL;d1724f9a-672b-4e26-bc0a-3dc23d8c8297;-0.6732;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.2166;2026-03-20 12:53:19.8726;Controllers;15;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;566;119ba6d1-224c-4a28-b96e-b66ff13e5b2b;NULL;-0.0091;-0.0027;-0.0312;354.8225;359.8521;359.4775;NULL;NULL;NULL;NULL;-0.0075;0.0000;2.0000;NULL;NULL;-0.0338;-1.4591;-0.0058;0.0000;341.1060;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0159;-0.0698;0.5811;357.7571;359.0578;2.2223;0.0155;-0.0663;0.5759;356.9550;359.1106;2.7547;1;NULL;NULL;d1724f9a-672b-4e26-bc0a-3dc23d8c8297;-0.7479;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.1672;2026-03-20 12:53:20.0393;Controllers;16;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;579;119ba6d1-224c-4a28-b96e-b66ff13e5b2b;NULL;-0.0087;-0.0027;-0.0305;354.8629;0.0845;359.4303;NULL;NULL;NULL;NULL;-0.0007;0.0000;2.0000;NULL;NULL;-0.0338;-1.4591;-0.0058;0.0000;341.1060;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0162;-0.0693;0.5818;357.7165;359.3158;2.0609;0.0172;-0.0680;0.5751;356.9856;359.4566;2.2173;1;NULL;NULL;d1724f9a-672b-4e26-bc0a-3dc23d8c8297;-0.0749;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.1747;2026-03-20 12:53:20.2130;Controllers;17;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;594;119ba6d1-224c-4a28-b96e-b66ff13e5b2b;NULL;-0.0090;-0.0027;-0.0301;354.9589;359.8954;359.4294;NULL;NULL;NULL;NULL;0.0074;0.0000;2.0000;NULL;NULL;-0.0338;-1.4591;-0.0058;0.0000;341.1060;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0166;-0.0692;0.5820;357.5988;359.6255;1.8444;0.0173;-0.0699;0.5755;357.3263;359.3743;1.8595;1;NULL;NULL;d1724f9a-672b-4e26-bc0a-3dc23d8c8297;0.7381;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.1923;2026-03-20 12:53:20.4054;Controllers;18;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;608;119ba6d1-224c-4a28-b96e-b66ff13e5b2b;NULL;-0.0093;-0.0024;-0.0301;354.8764;359.8853;359.5876;NULL;NULL;NULL;NULL;0.0008;0.0000;2.0000;NULL;NULL;-0.0338;-1.4591;-0.0058;0.0000;341.1060;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0169;-0.0697;0.5823;357.5795;359.3492;1.8729;0.0148;-0.0727;0.5746;357.3559;357.9641;2.4289;1;NULL;NULL;d1724f9a-672b-4e26-bc0a-3dc23d8c8297;0.0756;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.1748;2026-03-20 12:53:20.5810;Controllers;19;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;622;119ba6d1-224c-4a28-b96e-b66ff13e5b2b;NULL;-0.0093;-0.0024;-0.0295;354.9061;0.0282;359.7886;NULL;NULL;NULL;NULL;0.0172;0.0000;2.0000;NULL;NULL;-0.0338;-1.4591;-0.0058;0.0000;341.1060;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0175;-0.0700;0.5823;357.4056;359.9846;2.1441;0.0195;-0.0709;0.5726;356.8359;0.3730;2.2266;1;NULL;NULL;d1724f9a-672b-4e26-bc0a-3dc23d8c8297;1.7158;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.1996;2026-03-20 12:53:20.7827;Controllers;20;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;632;119ba6d1-224c-4a28-b96e-b66ff13e5b2b;NULL;-0.0091;-0.0025;-0.0290;355.0312;0.2595;359.7404;NULL;NULL;NULL;NULL;0.0198;0.0000;2.0000;NULL;NULL;-0.0338;-1.4591;-0.0058;0.0000;341.1060;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0180;-0.0710;0.5815;357.3900;0.0691;2.2448;0.0192;-0.0740;0.5696;356.7988;0.3340;3.0496;1;NULL;NULL;d1724f9a-672b-4e26-bc0a-3dc23d8c8297;1.9755;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.1715;2026-03-20 12:53:20.9534;Controllers;21;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;644;119ba6d1-224c-4a28-b96e-b66ff13e5b2b;NULL;-0.0096;-0.0028;-0.0289;355.0648;0.2310;359.7884;NULL;NULL;NULL;NULL;0.0283;0.0000;2.0000;NULL;NULL;-0.0338;-1.4591;-0.0058;0.0000;341.1060;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0188;-0.0712;0.5793;357.0763;0.3826;2.4228;0.0185;-0.0703;0.5650;356.1421;359.7841;2.6028;1;NULL;NULL;d1724f9a-672b-4e26-bc0a-3dc23d8c8297;2.8255;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.1850;2026-03-20 12:53:21.1383;Controllers;22;30;OpenXR
