ActiveHand;ConfirmDown;EffectMode;Email;Event;Framecount;HandDwellProgress01;HeadCameraPosWorldX;HeadCameraPosWorldY;HeadCameraPosWorldZ;HeadCameraRotEulerX;HeadCameraRotEulerY;HeadCameraRotEulerZ;HmdPosX;HmdPosY;HmdPosZ;HmdRotW;HmdRotX;HmdRotY;HmdRotZ;IsHandPointing;LeftControllerLaserPosWorldX;LeftControllerLaserPosWorldY;LeftControllerLaserPosWorldZ;LeftControllerLaserRotEulerX;LeftControllerLaserRotEulerY;LeftControllerLaserRotEulerZ;LeftControllerPosWorldX;LeftControllerPosWorldY;LeftControllerPosWorldZ;LeftControllerRotEulerX;LeftControllerRotEulerY;LeftControllerRotEulerZ;LeftControllerTrigger;PointerForwardX;PointerForwardY;PointerForwardZ;PointerOriginX;PointerOriginY;PointerOriginZ;PointerRotationW;PointerRotationX;PointerRotationY;PointerRotationZ;RightControllerLaserPosWorldX;RightControllerLaserPosWorldY;RightControllerLaserPosWorldZ;RightControllerLaserRotEulerX;RightControllerLaserRotEulerY;RightControllerLaserRotEulerZ;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;RightControllerTrigger;SessionID;TaskMode;Timestamp;TrackingMode;XRBackend
Right;0;None;anonymous;Sample;32;0.0000;0.0000;-1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;7b9b235e-fc82-40ea-b0c4-4780ee595b3d;OpenLoop;2026-03-20 12:41:00.4146;Controllers;OpenXR
Right;0;None;anonymous;Sample;35;0.0000;0.0000;-1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;7b9b235e-fc82-40ea-b0c4-4780ee595b3d;OpenLoop;2026-03-20 12:41:00.4406;Controllers;OpenXR
Right;0;None;anonymous;Sample;37;0.0000;0.0000;-1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;7b9b235e-fc82-40ea-b0c4-4780ee595b3d;OpenLoop;2026-03-20 12:41:00.4675;Controllers;OpenXR
Right;0;None;anonymous;Sample;39;0.0000;0.0000;-1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;7b9b235e-fc82-40ea-b0c4-4780ee595b3d;OpenLoop;2026-03-20 12:41:00.4914;Controllers;OpenXR
Right;0;None;anonymous;Sample;41;0.0000;0.0000;-1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;7b9b235e-fc82-40ea-b0c4-4780ee595b3d;OpenLoop;2026-03-20 12:41:00.5259;Controllers;OpenXR
Right;0;None;anonymous;Sample;43;0.0000;0.0000;-1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;7b9b235e-fc82-40ea-b0c4-4780ee595b3d;OpenLoop;2026-03-20 12:41:00.5511;Controllers;OpenXR
Right;0;None;anonymous;Sample;45;0.0000;0.0000;-1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;7b9b235e-fc82-40ea-b0c4-4780ee595b3d;OpenLoop;2026-03-20 12:41:00.5761;Controllers;OpenXR
Right;0;None;anonymous;Sample;47;0.0000;0.0000;-1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;7b9b235e-fc82-40ea-b0c4-4780ee595b3d;OpenLoop;2026-03-20 12:41:00.6029;Controllers;OpenXR
Right;0;None;anonymous;Sample;48;0.0000;0.0000;-1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;7b9b235e-fc82-40ea-b0c4-4780ee595b3d;OpenLoop;2026-03-20 12:41:00.6242;Controllers;OpenXR
Right;0;None;anonymous;Sample;50;0.0000;0.0000;-1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;7b9b235e-fc82-40ea-b0c4-4780ee595b3d;OpenLoop;2026-03-20 12:41:00.6488;Controllers;OpenXR
Right;0;None;anonymous;Sample;52;0.0000;0.0000;-1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;7b9b235e-fc82-40ea-b0c4-4780ee595b3d;OpenLoop;2026-03-20 12:41:00.6742;Controllers;OpenXR
Right;0;None;anonymous;Sample;54;0.0000;0.0000;-1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;7b9b235e-fc82-40ea-b0c4-4780ee595b3d;OpenLoop;2026-03-20 12:41:00.7007;Controllers;OpenXR
Right;0;None;anonymous;Sample;56;0.0000;0.0000;-1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;7b9b235e-fc82-40ea-b0c4-4780ee595b3d;OpenLoop;2026-03-20 12:41:00.7250;Controllers;OpenXR
Right;0;None;anonymous;Sample;57;0.0000;0.0000;-1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;7b9b235e-fc82-40ea-b0c4-4780ee595b3d;OpenLoop;2026-03-20 12:41:00.7615;Controllers;OpenXR
Right;0;None;anonymous;Sample;58;0.0000;0.0206;0.2248;-0.0197;356.2440;17.9152;0.3904;0.0206;0.2248;-0.0197;0.9873;-0.0318;0.1557;0.0085;0;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;0.0000;0.0000;1.0000;0.0000;-1.0000;0.0075;1.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0000;0.0000;0.0000;0.0000;0;7b9b235e-fc82-40ea-b0c4-4780ee595b3d;OpenLoop;2026-03-20 12:41:00.9740;Controllers;OpenXR
Right;0;None;anonymous;Sample;59;0.0000;0.0216;0.2240;-0.0180;356.9585;18.2575;0.2081;0.0216;0.2240;-0.0180;0.9870;-0.0259;0.1586;0.0060;0;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;0.2396;0.4984;0.8332;0.1947;0.0914;0.4219;0.9572;-0.2629;0.1195;-0.0205;0.1947;0.0914;0.4219;330.1064;16.0468;353.2338;0.1929;0.0877;0.4156;330.1064;16.0468;353.2338;0;7b9b235e-fc82-40ea-b0c4-4780ee595b3d;OpenLoop;2026-03-20 12:41:01.0014;Controllers;OpenXR
Right;0;None;anonymous;Sample;60;0.0000;0.0217;0.2242;-0.0182;356.8616;18.3105;0.2140;0.0217;0.2242;-0.0182;0.9869;-0.0267;0.1591;0.0062;0;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;0.2396;0.4985;0.8331;0.1947;0.0914;0.4219;0.9572;-0.2629;0.1195;-0.0205;0.1947;0.0914;0.4219;330.1024;16.0460;353.2349;0.1929;0.0880;0.4153;329.9081;16.0037;353.2902;0;7b9b235e-fc82-40ea-b0c4-4780ee595b3d;OpenLoop;2026-03-20 12:41:01.0224;Controllers;OpenXR
Right;0;None;anonymous;Sample;62;0.0000;0.0216;0.2242;-0.0180;356.8970;18.3316;0.2236;0.0216;0.2242;-0.0180;0.9869;-0.0264;0.1593;0.0062;0;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;0.2394;0.4988;0.8330;0.1947;0.0914;0.4219;0.9571;-0.2632;0.1194;-0.0206;0.1947;0.0914;0.4219;330.0780;16.0315;353.2255;0.1929;0.0884;0.4148;329.6734;15.7684;353.0398;0;7b9b235e-fc82-40ea-b0c4-4780ee595b3d;OpenLoop;2026-03-20 12:41:01.0522;Controllers;OpenXR
Right;0;None;anonymous;Sample;64;0.0000;0.0216;0.2243;-0.0179;356.8850;18.3330;0.2615;0.0216;0.2243;-0.0179;0.9869;-0.0265;0.1593;0.0066;0;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;0.2389;0.4993;0.8328;0.1947;0.0915;0.4218;0.9571;-0.2634;0.1191;-0.0207;0.1947;0.0915;0.4218;330.0437;16.0088;353.2135;0.1929;0.0884;0.4147;329.5808;15.7085;353.0854;0;7b9b235e-fc82-40ea-b0c4-4780ee595b3d;OpenLoop;2026-03-20 12:41:01.0783;Controllers;OpenXR
Right;0;None;anonymous;Sample;66;0.0000;0.0216;0.2243;-0.0178;356.8720;18.3438;0.2189;0.0216;0.2243;-0.0178;0.9868;-0.0266;0.1594;0.0062;0;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;0.2386;0.4998;0.8326;0.1947;0.0915;0.4218;0.9570;-0.2637;0.1190;-0.0207;0.1947;0.0915;0.4218;330.0127;15.9910;353.2130;0.1930;0.0884;0.4147;329.5405;15.7343;353.2352;0;7b9b235e-fc82-40ea-b0c4-4780ee595b3d;OpenLoop;2026-03-20 12:41:01.1026;Controllers;OpenXR
Right;0;None;anonymous;Sample;68;0.0000;0.0216;0.2242;-0.0178;356.9124;18.3451;0.2148;0.0216;0.2242;-0.0178;0.9868;-0.0263;0.1594;0.0061;0;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;0.2384;0.5002;0.8325;0.1947;0.0915;0.4218;0.9570;-0.2639;0.1189;-0.0207;0.1947;0.0915;0.4218;329.9887;15.9801;353.2180;0.1932;0.0883;0.4148;329.5650;15.7816;353.3058;0;7b9b235e-fc82-40ea-b0c4-4780ee595b3d;OpenLoop;2026-03-20 12:41:01.1262;Controllers;OpenXR
Right;0;None;anonymous;Sample;70;0.0000;0.0217;0.2240;-0.0177;357.0208;18.3503;0.2843;0.0217;0.2240;-0.0177;0.9869;-0.0253;0.1595;0.0066;0;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;0.2381;0.5004;0.8324;0.1947;0.0915;0.4218;0.9570;-0.2640;0.1187;-0.0207;0.1947;0.0915;0.4218;329.9726;15.9648;353.2193;0.1932;0.0881;0.4148;329.6912;15.5682;353.2287;0;7b9b235e-fc82-40ea-b0c4-4780ee595b3d;OpenLoop;2026-03-20 12:41:01.1517;Controllers;OpenXR
Right;0;None;anonymous;Sample;73;0.0000;0.0218;0.2240;-0.0176;357.0674;18.3794;0.2879;0.0218;0.2240;-0.0176;0.9868;-0.0249;0.1597;0.0066;0;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;0.2375;0.5007;0.8324;0.1947;0.0915;0.4218;0.9570;-0.2642;0.1184;-0.0207;0.1947;0.0915;0.4218;329.9507;15.9258;353.2195;0.1929;0.0883;0.4145;329.6215;15.3809;353.2371;0;7b9b235e-fc82-40ea-b0c4-4780ee595b3d;OpenLoop;2026-03-20 12:41:01.1763;Controllers;OpenXR
Right;0;None;anonymous;Sample;75;0.0000;0.0219;0.2239;-0.0175;357.0935;18.3824;0.2698;0.0219;0.2239;-0.0175;0.9868;-0.0247;0.1597;0.0064;0;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;0.2369;0.5012;0.8323;0.1947;0.0915;0.4218;0.9569;-0.2644;0.1181;-0.0207;0.1947;0.0915;0.4218;329.9220;15.8891;353.2222;0.1929;0.0884;0.4142;329.5363;15.4313;353.2608;0;7b9b235e-fc82-40ea-b0c4-4780ee595b3d;OpenLoop;2026-03-20 12:41:01.2044;Controllers;OpenXR
