Accuracy01;ActiveHand;AfterEffectCm;AttemptIndex;BlockType;ChoiceSide;CurrentMoleToHitId;CurrentMoleToHitIndexX;CurrentMoleToHitIndexY;CurrentMoleToHitPositionLocalX;CurrentMoleToHitPositionLocalY;CurrentMoleToHitPositionLocalZ;CurrentMoleToHitPositionWorldX;CurrentMoleToHitPositionWorldY;CurrentMoleToHitPositionWorldZ;DeltaAccuracyPct;EffectMode;Email;ErrorCm;Event;EventType;Framecount;GameId;GapMeters;HeadCameraPosWorldX;HeadCameraPosWorldY;HeadCameraPosWorldZ;HeadCameraRotEulerX;HeadCameraRotEulerY;HeadCameraRotEulerZ;HitDistanceMeters;HitPositionWorldX;HitPositionWorldY;HitPositionWorldZ;HitWorldX;HitWorldY;HitWorldZ;IsCorrect;IsHit;LeftControllerLaserPosWorldX;LeftControllerLaserPosWorldY;LeftControllerLaserPosWorldZ;LeftControllerLaserRotEulerX;LeftControllerLaserRotEulerY;LeftControllerLaserRotEulerZ;LeftControllerPosWorldX;LeftControllerPosWorldY;LeftControllerPosWorldZ;LeftControllerRotEulerX;LeftControllerRotEulerY;LeftControllerRotEulerZ;LeftControllerTrigger;LeftLengthMeters;LineLengthMeters;LineZMeters;LongerSide;MeanCm;MoleId;MoleIndexX;MoleIndexY;MolePositionLocalX;MolePositionLocalY;MolePositionLocalZ;MolePositionWorldX;MolePositionWorldY;MolePositionWorldZ;RightControllerLaserPosWorldX;RightControllerLaserPosWorldY;RightControllerLaserPosWorldZ;RightControllerLaserRotEulerX;RightControllerLaserRotEulerY;RightControllerLaserRotEulerZ;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;RightControllerTrigger;RightLengthMeters;SdCm;SessionID;SignedOffsetCm;SourceTaskMode;SuccessCount;TargetIndex;TargetWorldX;TargetWorldY;TargetWorldZ;TaskMode;TimeSinceLastEvent;Timestamp;TrackingMode;TrialIndex;TrialsPerBlock;XRBackend
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;710;8cbc3833-40dc-4c39-b91c-29081325b0ee;NULL;-0.0301;-0.0005;-0.0330;355.5410;355.8567;1.4318;NULL;NULL;NULL;NULL;-0.0559;0.0000;2.0000;NULL;NULL;-0.0531;-1.1051;-0.0312;0.0000;337.9799;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0034;-0.0705;0.5726;356.3504;357.8942;3.0900;-0.0062;-0.0727;0.5665;356.6322;358.5161;3.6960;1;NULL;NULL;836457c8-86a1-4cf3-8cdb-964a4c77b536;-5.5896;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.2082;2026-03-20 12:55:52.6495;Controllers;9;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;724;8cbc3833-40dc-4c39-b91c-29081325b0ee;NULL;-0.0302;-0.0011;-0.0328;355.7332;356.1249;1.4984;NULL;NULL;NULL;NULL;-0.0539;0.0000;2.0000;NULL;NULL;-0.0531;-1.1051;-0.0312;0.0000;337.9799;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0039;-0.0704;0.5727;356.3944;357.9963;3.0212;-0.0062;-0.0680;0.5631;355.1638;357.9479;3.2267;1;NULL;NULL;836457c8-86a1-4cf3-8cdb-964a4c77b536;-5.3863;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.2075;2026-03-20 12:55:52.8575;Controllers;10;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;738;8cbc3833-40dc-4c39-b91c-29081325b0ee;NULL;-0.0305;-0.0007;-0.0337;355.5223;356.0417;1.6053;NULL;NULL;NULL;NULL;-0.0458;0.0000;2.0000;NULL;NULL;-0.0531;-1.1051;-0.0312;0.0000;337.9799;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0039;-0.0703;0.5725;356.4241;358.3211;3.1021;-0.0022;-0.0705;0.5625;356.0075;358.6469;3.2751;1;NULL;NULL;836457c8-86a1-4cf3-8cdb-964a4c77b536;-4.5788;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.1991;2026-03-20 12:55:53.0564;Controllers;11;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;750;8cbc3833-40dc-4c39-b91c-29081325b0ee;NULL;-0.0305;-0.0003;-0.0341;355.3344;355.9662;1.5795;NULL;NULL;NULL;NULL;-0.0450;0.0000;2.0000;NULL;NULL;-0.0531;-1.1051;-0.0312;0.0000;337.9799;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0036;-0.0700;0.5720;356.4237;358.3397;3.0611;-0.0008;-0.0684;0.5620;356.2461;358.7155;3.2162;1;NULL;NULL;836457c8-86a1-4cf3-8cdb-964a4c77b536;-4.4983;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.1754;2026-03-20 12:55:53.2314;Controllers;12;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;764;8cbc3833-40dc-4c39-b91c-29081325b0ee;NULL;-0.0295;-0.0005;-0.0344;355.4041;356.0752;1.3901;NULL;NULL;NULL;NULL;-0.0435;0.0000;2.0000;NULL;NULL;-0.0531;-1.1051;-0.0312;0.0000;337.9799;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0036;-0.0689;0.5707;356.2184;358.4016;3.0251;-0.0058;-0.0654;0.5582;355.1108;358.1136;3.4075;1;NULL;NULL;836457c8-86a1-4cf3-8cdb-964a4c77b536;-4.3453;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.2000;2026-03-20 12:55:53.4312;Controllers;13;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;778;8cbc3833-40dc-4c39-b91c-29081325b0ee;NULL;-0.0293;-0.0003;-0.0351;355.1947;356.0093;1.3936;NULL;NULL;NULL;NULL;-0.0436;0.0000;2.0000;NULL;NULL;-0.0531;-1.1051;-0.0312;0.0000;337.9799;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0039;-0.0683;0.5702;356.2665;358.4084;2.9146;-0.0038;-0.0667;0.5608;355.7329;358.3920;3.1547;1;NULL;NULL;836457c8-86a1-4cf3-8cdb-964a4c77b536;-4.3584;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.1998;2026-03-20 12:55:53.6312;Controllers;14;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;791;8cbc3833-40dc-4c39-b91c-29081325b0ee;NULL;-0.0289;-0.0002;-0.0357;355.0689;356.0516;1.4315;NULL;NULL;NULL;NULL;-0.0444;0.0000;2.0000;NULL;NULL;-0.0531;-1.1051;-0.0312;0.0000;337.9799;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0038;-0.0682;0.5702;356.2856;358.3734;2.8930;-0.0033;-0.0689;0.5635;356.2430;358.0597;3.1089;1;NULL;NULL;836457c8-86a1-4cf3-8cdb-964a4c77b536;-4.4367;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.1741;2026-03-20 12:55:53.8053;Controllers;15;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;806;8cbc3833-40dc-4c39-b91c-29081325b0ee;NULL;-0.0285;-0.0001;-0.0358;355.0219;356.1407;1.2780;NULL;NULL;NULL;NULL;-0.0485;0.0000;2.0000;NULL;NULL;-0.0531;-1.1051;-0.0312;0.0000;337.9799;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0038;-0.0680;0.5704;356.1073;358.2095;2.9368;-0.0033;-0.0660;0.5638;355.3529;358.3602;2.7099;1;NULL;NULL;836457c8-86a1-4cf3-8cdb-964a4c77b536;-4.8459;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.2185;2026-03-20 12:55:54.0254;Controllers;16;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;817;8cbc3833-40dc-4c39-b91c-29081325b0ee;NULL;-0.0291;-0.0001;-0.0358;355.0395;356.0010;1.3732;NULL;NULL;NULL;NULL;-0.0449;0.0000;2.0000;NULL;NULL;-0.0531;-1.1051;-0.0312;0.0000;337.9799;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0036;-0.0676;0.5707;355.9663;358.3417;2.7498;-0.0030;-0.0656;0.5635;355.5020;358.0829;2.7637;1;NULL;NULL;836457c8-86a1-4cf3-8cdb-964a4c77b536;-4.4943;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.1824;2026-03-20 12:55:54.2061;Controllers;17;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;829;8cbc3833-40dc-4c39-b91c-29081325b0ee;NULL;-0.0291;0.0000;-0.0357;354.9766;356.1526;1.3713;NULL;NULL;NULL;NULL;-0.0458;0.0000;2.0000;NULL;NULL;-0.0531;-1.1051;-0.0312;0.0000;337.9799;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0035;-0.0671;0.5710;356.0479;358.3047;2.6529;-0.0057;-0.0644;0.5643;355.7655;357.6649;2.7918;1;NULL;NULL;836457c8-86a1-4cf3-8cdb-964a4c77b536;-4.5824;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.1834;2026-03-20 12:55:54.3905;Controllers;18;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;843;8cbc3833-40dc-4c39-b91c-29081325b0ee;NULL;-0.0294;-0.0001;-0.0360;354.9603;355.9629;1.4111;NULL;NULL;NULL;NULL;-0.0454;0.0000;2.0000;NULL;NULL;-0.0531;-1.1051;-0.0312;0.0000;337.9799;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0039;-0.0664;0.5713;355.9818;358.3349;2.7548;-0.0053;-0.0651;0.5628;355.6475;357.8123;3.0252;1;NULL;NULL;836457c8-86a1-4cf3-8cdb-964a4c77b536;-4.5440;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.2088;2026-03-20 12:55:54.5991;Controllers;19;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;857;8cbc3833-40dc-4c39-b91c-29081325b0ee;NULL;-0.0287;-0.0001;-0.0356;354.9566;356.1275;1.3087;NULL;NULL;NULL;NULL;-0.0439;0.0000;2.0000;NULL;NULL;-0.0531;-1.1051;-0.0312;0.0000;337.9799;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0037;-0.0660;0.5713;355.9491;358.3890;2.7373;-0.0038;-0.0642;0.5629;355.4207;357.8034;2.8131;1;NULL;NULL;836457c8-86a1-4cf3-8cdb-964a4c77b536;-4.3871;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.2078;2026-03-20 12:55:54.8070;Controllers;20;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;871;8cbc3833-40dc-4c39-b91c-29081325b0ee;NULL;-0.0284;-0.0003;-0.0350;355.0970;356.0540;1.2053;NULL;NULL;NULL;NULL;-0.0480;0.0000;2.0000;NULL;NULL;-0.0531;-1.1051;-0.0312;0.0000;337.9799;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0037;-0.0655;0.5714;355.7717;358.2230;2.7797;-0.0048;-0.0624;0.5635;354.7048;357.5703;3.3451;1;NULL;NULL;836457c8-86a1-4cf3-8cdb-964a4c77b536;-4.8014;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.2085;2026-03-20 12:55:55.0153;Controllers;21;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;885;8cbc3833-40dc-4c39-b91c-29081325b0ee;NULL;-0.0284;0.0000;-0.0349;354.9343;355.9755;1.2131;NULL;NULL;NULL;NULL;-0.0467;0.0000;2.0000;NULL;NULL;-0.0531;-1.1051;-0.0312;0.0000;337.9799;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0035;-0.0650;0.5717;355.8630;358.2688;2.8089;-0.0029;-0.0635;0.5647;355.5801;358.3362;3.4061;1;NULL;NULL;836457c8-86a1-4cf3-8cdb-964a4c77b536;-4.6655;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.1913;2026-03-20 12:55:55.2055;Controllers;22;30;OpenXR
